vehicle_key,auto_id,vin,make,year,transmission,owner_id,effective_date,end_date,is_current
1928,1928,ZLRJLFDZKY6PQASXX,Contoso Motors,2004,Automatic,928,2026-05-22,,True
1929,1929,E1U7K2VBNE5SZ0785,Contoso Motors,2006,Automatic,355,2026-05-22,,True
1930,1930,0M1PLR2LLPAWSDQA5,Contoso Motors,2014,Semi-Automatic,930,2026-05-22,,True
1931,1931,GJVUKI2XMRT53TTTO,Contoso Motors,2016,Manual,459,2026-05-22,,True
1932,1932,HM3MLK42H5QEJE660,Contoso Motors,2007,Automatic,43,2026-05-22,,True
1933,1933,A3EPVS1D5RFF9A1TU,Contoso Motors,2015,Automatic,338,2026-05-22,,True
1934,1934,1EXU6S978JMN2FSPR,Contoso Motors,2011,Automatic,419,2026-05-22,,True
1935,1935,XDP9D86SP6V7QLVQX,Contoso Motors,2005,Automatic,421,2026-05-22,,True
1936,1936,BWPQY645OPHPE6CXZ,Contoso Motors,2006,Automatic,47,2026-05-22,,True
1937,1937,H0VF7DTNQWLN5ENEG,Contoso Motors,2004,Automatic,41,2026-05-22,,True
1938,1938,04NMXATAMN8S6VKBB,Contoso Motors,2016,Automatic,66,2026-05-22,,True
1939,1939,V5E59SEPOBKDUOZQU,Contoso Motors,2014,Automatic,451,2026-05-22,,True
1940,1940,GDYOSNEAIJ2BFYVY9,Contoso Motors,2014,Semi-Automatic,940,2026-05-22,,True
1941,1941,A22MHRP7Z0D5TE3XJ,Contoso Motors,2004,Automatic,201,2026-05-22,,True
1942,1942,9CRW18JAVJ6OQP9HY,Contoso Motors,2011,Automatic,311,2026-05-22,,True
1943,1943,5W9DX7TH0HTYSZWT7,Contoso Motors,2012,Automatic,943,2026-05-22,,True
1944,1944,63REOYYUHOPS1D62C,Contoso Motors,2011,Automatic,205,2026-05-22,,True
1945,1945,HSW81YZHGFAK8T17G,Contoso Motors,2009,Automatic,206,2026-05-22,,True
1946,1946,0OVW2G8QLXRSNDCZH,Contoso Motors,2013,Automatic,946,2026-05-22,,True
1947,1947,NPBYEBKRXEEVMLXG6,Contoso Motors,2014,Automatic,221,2026-05-22,,True
1948,1948,AR62WFWQCKSEUCCDK,Contoso Motors,2015,Automatic,948,2026-05-22,,True
1949,1949,1KR728DT8OAD58949,Contoso Motors,2004,Automatic,224,2026-05-22,,True
1950,1950,GDKTORY3WRN2ZAJMB,Contoso Motors,2010,Automatic,950,2026-05-22,,True
1951,1951,MKXI32S392M70JIFQ,Contoso Motors,2007,Automatic,951,2026-05-22,,True
1952,1952,QGJCLX8PBXTYPK7TU,Contoso Motors,2016,Automatic,952,2026-05-22,,True
1953,1953,SCGIKWBHNK6VOAC1E,Contoso Motors,2011,Automatic,953,2026-05-22,,True
1954,1954,XSSACT0GS4LV8Q82Z,Contoso Motors,2009,Automatic,954,2026-05-22,,True
1955,1955,HEEF4DKFI00AIGYFQ,Contoso Motors,2007,Automatic,422,2026-05-22,,True
1956,1956,UKQ0QCBBLEHJ5URTI,Contoso Motors,2012,Automatic,95,2026-05-22,,True
1957,1957,L7PLS7U6EJI6V774I,Contoso Motors,2005,Automatic,482,2026-05-22,,True
1958,1958,SLO85LFFBQ1XVDDO4,Contoso Motors,2004,Automatic,541,2026-05-22,,True
1959,1959,C6KZKW6RB216N1VDX,Contoso Motors,2005,Automatic,225,2026-05-22,,True
1960,1960,8HRHW45SB7L1YZ34X,Contoso Motors,2011,Automatic,89,2026-05-22,,True
1961,1961,I4D2TYI6BR8YYA8PP,Contoso Motors,2004,Automatic,107,2026-05-22,,True
1962,1962,FPO88LWG2EJ7GLA4S,Contoso Motors,2013,Automatic,186,2026-05-22,,True
1963,1963,L2IK6CE4KVESWBQLA,Contoso Motors,2004,Automatic,195,2026-05-22,,True
1964,1964,K7K2KO3M6CV8DZUWQ,Contoso Motors,2011,Automatic,964,2026-05-22,,True
1965,1965,15YDAX23IHOPRZBFV,Contoso Motors,2014,Automatic,965,2026-05-22,,True
1966,1966,JVPP0P4OZJD8KD7V4,Contoso Motors,2016,Automatic,227,2026-05-22,,True
1967,1967,HQ8LKEE05RW6NXMPH,Contoso Motors,2009,Automatic,282,2026-05-22,,True
1968,1968,RDVDFYX73UM18D7S4,Contoso Motors,2011,Automatic,155,2026-05-22,,True
1969,1969,RHXKA5YFO8375E9PG,Contoso Motors,2004,Automatic,229,2026-05-22,,True
1970,1970,OWU6HKEFU3NVEXCVT,Contoso Motors,2010,Automatic,542,2026-05-22,,True
1971,1971,SY76YRA77QSDZCJ09,Contoso Motors,2004,Automatic,283,2026-05-22,,True
1972,1972,QPBLBSK9HPHBC98JY,Contoso Motors,2004,Automatic,972,2026-05-22,,True
1973,1973,N7WH5LORFP87A71Q5,Contoso Motors,2012,Automatic,239,2026-05-22,,True
1974,1974,NM8PDE61Z253S8322,Contoso Motors,2010,Automatic,246,2026-05-22,,True
1975,1975,CB4VM1J7KXZ2I59AY,Contoso Motors,2011,Automatic,374,2026-05-22,,True
1976,1976,4QYATR9NXWNSAUVQU,Contoso Motors,2011,Automatic,976,2026-05-22,,True
1977,1977,II2VF0IYP5IAF0BS8,Contoso Motors,2011,Automatic,537,2026-05-22,,True
1978,1978,HLJL1EYJU4STU1SHF,Contoso Motors,2014,Semi-Automatic,978,2026-05-22,,True
1979,1979,C461JCACRS28PP9FE,Contoso Motors,2014,Automatic,161,2026-05-22,,True
1980,1980,DVLBK8JHO9IDPNVZB,Contoso Motors,2011,Automatic,287,2026-05-22,,True
1981,1981,D0Y9DCN9ECL52DQUG,Contoso Motors,2007,Automatic,543,2026-05-22,,True
1982,1982,VJR5LRKIK7RSLIZV9,Contoso Motors,2004,Automatic,591,2026-05-22,,True
1983,1983,X8P5T9MNMF770UL5P,Contoso Motors,2007,Automatic,659,2026-05-22,,True
1984,1984,3SV8RATUAKG0IDFLU,Contoso Motors,2011,Automatic,331,2026-05-22,,True
1985,1985,6CDTHKINUASVINVRZ,Contoso Motors,2015,Automatic,162,2026-05-22,,True
1986,1986,K6JUTP61EA8MTEI3K,Contoso Motors,2014,Automatic,209,2026-05-22,,True
1987,1987,V7R05AQ3TFEFE5NI2,Contoso Motors,2004,Automatic,585,2026-05-22,,True
1988,1988,4GVNID6GR0JPWZ7BQ,Contoso Motors,2014,Semi-Automatic,988,2026-05-22,,True
1989,1989,QMA85LH8AOBZ0T4IJ,Contoso Motors,2011,Automatic,249,2026-05-22,,True
1990,1990,MCW2JMAJT2A0SREG8,Contoso Motors,2011,Automatic,422,2026-05-22,,True
1991,1991,DXNK27ZGT4UYXVPY4,Contoso Motors,2014,Automatic,991,2026-05-22,,True
1992,1992,1IH8RAIVEX4L2DE0W,Contoso Motors,2007,Automatic,253,2026-05-22,,True
1993,1993,YW1COWICS4YHRIZRN,Contoso Motors,2016,Automatic,254,2026-05-22,,True
1994,1994,O4PIQFIU1ULCNH3RE,Contoso Motors,2010,Automatic,994,2026-05-22,,True
1995,1995,7X5AAFGEPWLZ10PQ6,Contoso Motors,2005,Automatic,269,2026-05-22,,True
1996,1996,41E52LGERXMYRPRCX,Contoso Motors,2016,Automatic,996,2026-05-22,,True
1997,1997,6MS0AKFNMOLRZB881,Contoso Motors,2011,Automatic,272,2026-05-22,,True
1998,1998,B5FCS6XKFGUEW5FKB,Contoso Motors,2009,Automatic,998,2026-05-22,,True
1999,1999,WOKP6O9O78AWNBMZU,Contoso Motors,2004,Automatic,999,2026-05-22,,True
2000,2000,BO0GQC6Y9U6OJZD3I,Contoso Motors,2005,Automatic,1000,2026-05-22,,True
2001,2001,3JS4JR5LUQZ6ZV9A2,Contoso Motors,2007,Automatic,1,2026-05-22,,True
2002,2002,U99KDNOMCUJEMGEVB,Contoso Motors,2016,Automatic,2,2026-05-22,,True
2003,2003,Y6IIVPLN3H58KBA99,Contoso Motors,2011,Automatic,661,2026-05-22,,True
2004,2004,ZBG9JSH4WNAB7JBVZ,Contoso Motors,2013,Automatic,335,2026-05-22,,True
2005,2005,J7790Y3A2T2FT2CAB,Contoso Motors,2005,Automatic,662,2026-05-22,,True
2006,2006,MIJEIYGK7NCWZM95Y,Contoso Motors,2005,Automatic,685,2026-05-22,,True
2007,2007,YOYV41FKMHHRYOK0H,Contoso Motors,2004,Automatic,273,2026-05-22,,True
2008,2008,4JTNBZGC0M2XKVXTY,Contoso Motors,2011,Automatic,281,2026-05-22,,True
2009,2009,NF3JYJ4DOS5SN28SN,Contoso Motors,2004,Automatic,305,2026-05-22,,True
2010,2010,AC7DTSQ3QV5B5GCW2,Contoso Motors,2016,Automatic,339,2026-05-22,,True
2011,2011,4LP8Z49AGG6AP1IWS,Contoso Motors,2004,Automatic,420,2026-05-22,,True
2012,2012,61JSA8I616OAFUVXE,Contoso Motors,2013,Automatic,12,2026-05-22,,True
2013,2013,ROGSIK4HFC6I1X8NA,Contoso Motors,2014,Automatic,13,2026-05-22,,True
2014,2014,FQ86HMLT1NYHTB5Z3,Contoso Motors,2007,Automatic,275,2026-05-22,,True
2015,2015,6IKQPF5LQTF9LRYG0,Contoso Motors,2011,Automatic,468,2026-05-22,,True
2016,2016,NW8XPQ2KV5IK9F13E,Contoso Motors,2005,Automatic,306,2026-05-22,,True
2017,2017,M7B0IP5MX7AU6IIWJ,Contoso Motors,2011,Automatic,277,2026-05-22,,True
2018,2018,K02VYHU7BI7ASD35G,Contoso Motors,2007,Automatic,686,2026-05-22,,True
2019,2019,0ZGVI20GIS84M1B4D,Contoso Motors,2015,Automatic,474,2026-05-22,,True
2020,2020,3HPC0JW7121DJH8EA,Contoso Motors,2011,Automatic,20,2026-05-22,,True
2021,2021,510XHWE6BLIS093EF,Contoso Motors,2014,Automatic,287,2026-05-22,,True
2022,2022,12TXJHH0ZCUTH7XN4,Contoso Motors,2009,Automatic,294,2026-05-22,,True
2023,2023,14CU4537BFS4GD6YE,Contoso Motors,2011,Automatic,470,2026-05-22,,True
2024,2024,VLMXDEJFQT20T0W49,Contoso Motors,2016,Automatic,24,2026-05-22,,True
2025,2025,CJ2CTWXO7IOXPFHBX,Contoso Motors,2007,Automatic,681,2026-05-22,,True
2026,2026,H2LS21TGVR617YQ6C,Contoso Motors,2014,Semi-Automatic,26,2026-05-22,,True
2027,2027,CUMPZ506JY1C0W677,Contoso Motors,2005,Automatic,328,2026-05-22,,True
2028,2028,J1YMQ73245YDTJAKU,Contoso Motors,2016,Automatic,479,2026-05-22,,True
2029,2029,GBL0FGCMLK5M0OJVR,Contoso Motors,2013,Automatic,687,2026-05-22,,True
2030,2030,JOMG2C9BQAKOXVG24,Contoso Motors,2006,Automatic,707,2026-05-22,,True
2031,2031,IC9CF11B6Z5VOUG3G,Contoso Motors,2005,Automatic,710,2026-05-22,,True
2032,2032,KQC7LMS73TETDTG58,Contoso Motors,2007,Automatic,483,2026-05-22,,True
2033,2033,TR3MWDPJJF2DD1LS9,Contoso Motors,2011,Automatic,336,2026-05-22,,True
2034,2034,4MGJT91I1X0KYCFAD,Contoso Motors,2011,Automatic,480,2026-05-22,,True
2035,2035,RIXA83JDGJ63UO86D,Contoso Motors,2013,Automatic,739,2026-05-22,,True
2036,2036,F2BMC7VU638NLKCLL,Contoso Motors,2014,Semi-Automatic,36,2026-05-22,,True
2037,2037,C9FG2PIFTHCDAYMY7,Contoso Motors,2007,Automatic,297,2026-05-22,,True
2038,2038,EI4QXI2AXVQQING4I,Contoso Motors,2012,Automatic,7,2026-05-22,,True
2039,2039,LPOTAMVB93MZ95377,Contoso Motors,2007,Automatic,39,2026-05-22,,True
2040,2040,HDV0ZKR4LFHOK4HJK,Contoso Motors,2005,Automatic,301,2026-05-22,,True
2041,2041,A4YDTUJHRHRILJ0IA,Contoso Motors,2007,Automatic,302,2026-05-22,,True
2042,2042,AY73A1ZW9UJRYSXIR,Contoso Motors,2009,Automatic,42,2026-05-22,,True
2043,2043,6048WERXQ0LC1GOLU,Contoso Motors,2004,Automatic,317,2026-05-22,,True
2044,2044,3NICGPISGH608LW93,Contoso Motors,2005,Automatic,44,2026-05-22,,True
2045,2045,RNQCK6SGTVG9HWP3R,Contoso Motors,2016,Automatic,320,2026-05-22,,True
2046,2046,T45F1QE4C2SUHDCVJ,Contoso Motors,2016,Automatic,46,2026-05-22,,True
2047,2047,5CQKGWKI1651A0KV7,Contoso Motors,2011,Automatic,47,2026-05-22,,True
2048,2048,W9PTGPK6SVA7K3ZE5,Contoso Motors,2004,Automatic,48,2026-05-22,,True
2049,2049,2G7EYW7BNN13BRKHD,Contoso Motors,2005,Automatic,49,2026-05-22,,True
2050,2050,BGOW4YM5N76HAM013,Contoso Motors,2007,Automatic,50,2026-05-22,,True
2051,2051,59GPR9CDL4WMQ8DTA,Contoso Motors,2015,Automatic,734,2026-05-22,,True
2052,2052,JAXX9XILRPUOV6RC2,Contoso Motors,2006,Automatic,531,2026-05-22,,True
2053,2053,FYU34LOP2UG73CU2G,Contoso Motors,2016,Automatic,735,2026-05-22,,True
2054,2054,YS4FNU31PU90JAGVB,Contoso Motors,2013,Automatic,758,2026-05-22,,True
2055,2055,W3V0HAOQ8T6A14L0S,Contoso Motors,2011,Automatic,321,2026-05-22,,True
2056,2056,T6EX309MJUZTLEWEG,Contoso Motors,2016,Automatic,528,2026-05-22,,True
2057,2057,E9RWPNIBQL3FRLSMX,Contoso Motors,2014,Automatic,539,2026-05-22,,True
2058,2058,LSVZWJ6MCG6GSDP1I,Contoso Motors,2015,Automatic,540,2026-05-22,,True
2059,2059,SQSP37SUBMYRE39P0,Contoso Motors,2007,Automatic,571,2026-05-22,,True
2060,2060,OUYDEQ9FWTUURW9VQ,Contoso Motors,2004,Automatic,60,2026-05-22,,True
2061,2061,4326MAYJS1CHPK68H,Contoso Motors,2005,Automatic,61,2026-05-22,,True
2062,2062,ZEW3DH9QCUOYLFEFD,Contoso Motors,2006,Automatic,323,2026-05-22,,True
2063,2063,14BZZQO5WQN3AWNQU,Contoso Motors,2016,Automatic,588,2026-05-22,,True
2064,2064,ZJEKTYM8PGDF8YBKT,Contoso Motors,2016,Automatic,594,2026-05-22,,True
2065,2065,3AXTOTXDH60ZY077P,Contoso Motors,2004,Automatic,325,2026-05-22,,True
2066,2066,HDME4T9M5YGJLROO2,Contoso Motors,2014,Automatic,781,2026-05-22,,True
2067,2067,9616FPPXT9BOD8M1O,Contoso Motors,2016,Automatic,660,2026-05-22,,True
2068,2068,YWE53U7FGHYRYOCZ9,Contoso Motors,2016,Automatic,68,2026-05-22,,True
2069,2069,3LMR47TXFR0Y2T634,Contoso Motors,2007,Automatic,335,2026-05-22,,True
2070,2070,M02QTFJCCGXJSSOJT,Contoso Motors,2016,Automatic,342,2026-05-22,,True
2071,2071,8QZT8BMSONWOHU64W,Contoso Motors,2012,Automatic,151,2026-05-22,,True
2072,2072,8LZLKAELFQG202JDO,Contoso Motors,2007,Automatic,72,2026-05-22,,True
2073,2073,JBSEXVRSSR09P5ZG4,Contoso Motors,2016,Automatic,787,2026-05-22,,True
2074,2074,TOINZQVRGOUBMB0RS,Contoso Motors,2014,Semi-Automatic,74,2026-05-22,,True
2075,2075,AM295TTTOAF6XD750,Contoso Motors,2011,Automatic,683,2026-05-22,,True
2076,2076,6DHFHCBOVOFHD8SM5,Contoso Motors,2004,Automatic,684,2026-05-22,,True
2077,2077,HIBGR9SXA5HEZMDF9,Contoso Motors,2007,Automatic,818,2026-05-22,,True
2078,2078,P9BW4VLYSN5ZGF08A,Contoso Motors,2011,Automatic,853,2026-05-22,,True
2079,2079,X3ZNAQAGH1RBZDVK7,Contoso Motors,2009,Automatic,854,2026-05-22,,True
2080,2080,UV96M83QQL7VED4YB,Contoso Motors,2013,Automatic,714,2026-05-22,,True
2081,2081,D5NP0JQW13P5IALBN,Contoso Motors,2016,Automatic,712,2026-05-22,,True
2082,2082,0VGM5AIRUFTSALI9A,Contoso Motors,2011,Automatic,713,2026-05-22,,True
2083,2083,A6K50K0IZ2N6E37GK,Contoso Motors,2014,Automatic,979,2026-05-22,,True
2084,2084,9KZYYXWSAYPDDUTXQ,Contoso Motors,2014,Semi-Automatic,84,2026-05-22,,True
2085,2085,0CAVOBG7A1NMKANNM,Contoso Motors,2005,Automatic,345,2026-05-22,,True
2086,2086,XRPKCQXJWMI5T5KKV,Contoso Motors,2012,Automatic,166,2026-05-22,,True
2087,2087,1TB2EMNCF4Q38PIXB,Contoso Motors,2004,Automatic,87,2026-05-22,,True
2088,2088,GZR2FS3NTEHLXE067,Contoso Motors,2014,Automatic,349,2026-05-22,,True
2089,2089,PSIZ5CMZ8S562L6NT,Contoso Motors,2015,Automatic,350,2026-05-22,,True
2090,2090,HG2636UNJE175WMZN,Contoso Motors,2016,Automatic,90,2026-05-22,,True
2091,2091,OUOM2BSVTDVC3YQT0,Contoso Motors,2011,Automatic,365,2026-05-22,,True
2092,2092,FB2I1HSQSLVKXD05B,Contoso Motors,2004,Automatic,92,2026-05-22,,True
2093,2093,EVHYTP9ZXJHI8I4DL,Contoso Motors,2007,Automatic,368,2026-05-22,,True
2094,2094,DJYEEHVIR7LW60N3I,Contoso Motors,2007,Automatic,94,2026-05-22,,True
2095,2095,IJSFCM8M68EVE3CZY,Contoso Motors,2013,Automatic,95,2026-05-22,,True
2096,2096,XDN1QCBT3H1IW3P6B,Contoso Motors,2011,Automatic,96,2026-05-22,,True
2097,2097,0JL0RIVFKS97P8TXH,Contoso Motors,2014,Automatic,97,2026-05-22,,True
2098,2098,R8OWGDBIZSR615IVM,Contoso Motors,2015,Automatic,98,2026-05-22,,True
2099,2099,SQ29C4WAYE7NG0NZR,Contoso Motors,2005,Automatic,878,2026-05-22,,True
2100,2100,FT40OPA6RU40OS0SO,Contoso Motors,2014,Automatic,715,2026-05-22,,True
2101,2101,YM2HZ6DNUMALMEW73,Contoso Motors,2007,Automatic,901,2026-05-22,,True
2102,2102,TPB12DJ11P523SHDN,Contoso Motors,2015,Automatic,914,2026-05-22,,True
2103,2103,A6FL49UICGI1WB4YI,Contoso Motors,2004,Automatic,369,2026-05-22,,True
2104,2104,RRNM129XIPM5IXFG4,Contoso Motors,2013,Automatic,731,2026-05-22,,True
2105,2105,5UNFFVE2WRHLEGZZW,Contoso Motors,2014,Automatic,737,2026-05-22,,True
2106,2106,8XWRS39URQRAIZC8T,Contoso Motors,2013,Automatic,736,2026-05-22,,True
2107,2107,MNMEII8AFW5T0ZV1S,Contoso Motors,2004,Automatic,767,2026-05-22,,True
2108,2108,7UR6JL87ER4CUZ60G,Contoso Motors,2011,Automatic,108,2026-05-22,,True
2109,2109,CIVJXO28MABBCE6DQ,Contoso Motors,2004,Automatic,109,2026-05-22,,True
2110,2110,1LY9QW7EQBB45DARA,Contoso Motors,2012,Automatic,371,2026-05-22,,True
2111,2111,C1L2DIPNXT6NMTY0Y,Contoso Motors,2004,Automatic,784,2026-05-22,,True
2112,2112,5OGW6GDSQ65F4HDU3,Contoso Motors,2015,Automatic,738,2026-05-22,,True
2113,2113,MAI0ABHVSQAEZFYCL,Contoso Motors,2011,Automatic,373,2026-05-22,,True
2114,2114,FXGIRD6YD8XQ39KH0,Contoso Motors,2011,Automatic,947,2026-05-22,,True
2115,2115,BTX7EUM3JK0B0MAFS,Contoso Motors,2016,Automatic,858,2026-05-22,,True
2116,2116,UFAHGVZVBLF8CKPHU,Contoso Motors,2007,Automatic,116,2026-05-22,,True
2117,2117,Z5Y638ZJHBO7U8HC9,Contoso Motors,2004,Automatic,383,2026-05-22,,True
2118,2118,DVBJQCASJTOIGDXRP,Contoso Motors,2007,Automatic,390,2026-05-22,,True
2119,2119,PTZYTOTXBWVWBAJVG,Contoso Motors,2012,Automatic,199,2026-05-22,,True
2120,2120,UE3A8TPQR8Z9JF5K9,Contoso Motors,2016,Automatic,120,2026-05-22,,True
2121,2121,U2DT2ETCNKEH88IGU,Contoso Motors,2007,Automatic,27,2026-05-22,,True
2122,2122,PQA4WN88NS1W4ZD8W,Contoso Motors,2014,Semi-Automatic,122,2026-05-22,,True
2123,2123,1I8GUC8MMI436YJQ7,Contoso Motors,2013,Automatic,827,2026-05-22,,True
2124,2124,3OQE2DL51SU3H6SOA,Contoso Motors,2011,Automatic,859,2026-05-22,,True
2125,2125,A6VKEWT7Y751GW02O,Contoso Motors,2004,Automatic,973,2026-05-22,,True
2126,2126,HVGQNQYHELQ72M51U,Contoso Motors,2005,Automatic,974,2026-05-22,,True
2127,2127,P1H6Z2D0ETZHF7PIA,Contoso Motors,2012,Automatic,975,2026-05-22,,True
2128,2128,JJUETE6DBV04TR3AM,Contoso Motors,2013,Automatic,907,2026-05-22,,True
2129,2129,PJ0YJOPQ9TY79K3FH,Contoso Motors,2005,Automatic,856,2026-05-22,,True
2130,2130,MZYUIRAKGOTGXTBLV,Contoso Motors,2007,Automatic,857,2026-05-22,,True
2131,2131,LXSDE7OWIOVOI0FUC,Contoso Motors,2004,Automatic,113,2026-05-22,,True
2132,2132,DWI6BBYF5LA50S0XZ,Contoso Motors,2014,Semi-Automatic,132,2026-05-22,,True
2133,2133,JQC2RGN47QHCL4IYC,Contoso Motors,2014,Automatic,393,2026-05-22,,True
2134,2134,EFK5VY250TGRATBE3,Contoso Motors,2012,Automatic,214,2026-05-22,,True
2135,2135,TOLLB7LBXYK0RE01L,Contoso Motors,2011,Automatic,135,2026-05-22,,True
2136,2136,FVVHAPRJJ3J0NBCCV,Contoso Motors,2014,Automatic,397,2026-05-22,,True
2137,2137,3G9XM8XE0NWMK9MAY,Contoso Motors,2015,Automatic,398,2026-05-22,,True
2138,2138,6BHLR4KJDMVLBJD7N,Contoso Motors,2007,Automatic,138,2026-05-22,,True
2139,2139,ZHZOLAO29N67J3752,Contoso Motors,2004,Automatic,413,2026-05-22,,True
2140,2140,QJJ8UCACA2NWEJJU5,Contoso Motors,2011,Automatic,140,2026-05-22,,True
2141,2141,TNDL0V535P6192TS7,Contoso Motors,2016,Automatic,416,2026-05-22,,True
2142,2142,WH4ITIMI67TF7PCK6,Contoso Motors,2015,Automatic,142,2026-05-22,,True
2143,2143,FZYPVQJYC1EED18NP,Contoso Motors,2016,Automatic,143,2026-05-22,,True
2144,2144,JNJL52L9UU8UMJX02,Contoso Motors,2013,Automatic,144,2026-05-22,,True
2145,2145,IFU2K5V6QVLOZ19SD,Contoso Motors,2014,Automatic,145,2026-05-22,,True
2146,2146,V1H6N115RIWQ4YN0N,Contoso Motors,2015,Automatic,146,2026-05-22,,True
2147,2147,W4ZJ108TP918JPKAT,Contoso Motors,2015,Automatic,998,2026-05-22,,True
2148,2148,9I0PJHCOKD0GQCSBQ,Contoso Motors,2013,Automatic,915,2026-05-22,,True
2149,2149,Y0UTJW6K47XDTCMU1,Contoso Motors,2011,Automatic,21,2026-05-22,,True
2150,2150,O4LOL0OOCLTBOI3NJ,Contoso Motors,2005,Automatic,58,2026-05-22,,True
2151,2151,3RF78NSSI01GTTBBT,Contoso Motors,2011,Automatic,417,2026-05-22,,True
2152,2152,Y87WBSKE13RBKGABE,Contoso Motors,2004,Automatic,904,2026-05-22,,True
2153,2153,WX401NYKM13Y49F2Z,Contoso Motors,2011,Automatic,977,2026-05-22,,True
2154,2154,SNWXKXTD3LIII3N96,Contoso Motors,2016,Automatic,976,2026-05-22,,True
2155,2155,5VPBNXWIHJH5FJ4Z1,Contoso Motors,2016,Automatic,7,2026-05-22,,True
2156,2156,Z68XLXLYZXJTSMEK5,Contoso Motors,2016,Automatic,156,2026-05-22,,True
2157,2157,XI7222B5XEJE42FEH,Contoso Motors,2011,Automatic,157,2026-05-22,,True
2158,2158,C2LZBDZPC5I0XE4AG,Contoso Motors,2014,Automatic,419,2026-05-22,,True
2159,2159,0683L38QLUMUD45ST,Contoso Motors,2015,Automatic,24,2026-05-22,,True
2160,2160,P0M5KPZ6BZHHXHGGX,Contoso Motors,2013,Automatic,978,2026-05-22,,True
2161,2161,2IJ4PQP2Q6PWJG3DG,Contoso Motors,2004,Automatic,421,2026-05-22,,True
2162,2162,VO88MA25Z6QT6P0YR,Contoso Motors,2013,Automatic,91,2026-05-22,,True
2163,2163,XCR42T8W8LP5NX5N6,Contoso Motors,2006,Automatic,59,2026-05-22,,True
2164,2164,916MCU14UPAI2I6FH,Contoso Motors,2016,Automatic,164,2026-05-22,,True
2165,2165,PGGCTO2VLSWPW8IIM,Contoso Motors,2011,Automatic,431,2026-05-22,,True
2166,2166,RWXI8PPEDQDT6XQLA,Contoso Motors,2015,Automatic,438,2026-05-22,,True
2167,2167,R8TXVYHDO7FGFAF1V,Contoso Motors,2012,Automatic,262,2026-05-22,,True
2168,2168,SMBHX507B05HAKW95,Contoso Motors,2015,Automatic,168,2026-05-22,,True
2169,2169,GRV86FL72HKMP2YU7,Contoso Motors,2013,Automatic,171,2026-05-22,,True
2170,2170,A21EL7LWAFXDS7J4J,Contoso Motors,2014,Semi-Automatic,170,2026-05-22,,True
2171,2171,FOW5XT4RSWMAVKL2I,Contoso Motors,2007,Automatic,115,2026-05-22,,True
2172,2172,EE3A5XLT2JB6MLDJ0,Contoso Motors,2004,Automatic,92,2026-05-22,,True
2173,2173,PZ8XE1L8L2S8OAJJX,Contoso Motors,2016,Automatic,166,2026-05-22,,True
2174,2174,ELMUN9LXM0G885FFH,Contoso Motors,2006,Automatic,235,2026-05-22,,True
2175,2175,A0MHUOS27CZESMXC7,Contoso Motors,2016,Automatic,263,2026-05-22,,True
2176,2176,LES1GRXC5IAGJVLST,Contoso Motors,2012,Automatic,107,2026-05-22,,True
2177,2177,PO17H9K9KO64SMRTN,Contoso Motors,2004,Automatic,163,2026-05-22,,True
2178,2178,DFMBPCG5Y5GSB65DH,Contoso Motors,2005,Automatic,169,2026-05-22,,True
2179,2179,LBRUHJBSME1M2T1CB,Contoso Motors,2014,Automatic,353,2026-05-22,,True
2180,2180,PQ2XNLDLUPW6X3AFN,Contoso Motors,2014,Semi-Automatic,180,2026-05-22,,True
2181,2181,LKNJC1MDRJRVG8J1J,Contoso Motors,2014,Automatic,441,2026-05-22,,True
2182,2182,GDSBMKC9UJR181097,Contoso Motors,2012,Automatic,310,2026-05-22,,True
2183,2183,FQPJDXTUQYOCGKSSJ,Contoso Motors,2013,Automatic,183,2026-05-22,,True
2184,2184,1GC0VJXOXP5LYVFZ5,Contoso Motors,2005,Automatic,445,2026-05-22,,True
2185,2185,1AY5CKJ1H2N8XB48T,Contoso Motors,2007,Automatic,446,2026-05-22,,True
2186,2186,STOYPFGIK9T4RO95A,Contoso Motors,2015,Automatic,186,2026-05-22,,True
2187,2187,BDFE3ZQ4KQXIMABTI,Contoso Motors,2011,Automatic,461,2026-05-22,,True
2188,2188,GLNH74V0WADP6LDVN,Contoso Motors,2013,Automatic,188,2026-05-22,,True
2189,2189,1PF8UYCKS5PBXBW3F,Contoso Motors,2015,Automatic,464,2026-05-22,,True
2190,2190,HBNOSQYQ5IPQ8XY2A,Contoso Motors,2015,Automatic,190,2026-05-22,,True
2191,2191,AIHXG16QC8OPI3P2G,Contoso Motors,2013,Automatic,191,2026-05-22,,True
2192,2192,ONWQBAWGLLCMZ557H,Contoso Motors,2004,Automatic,192,2026-05-22,,True
2193,2193,LYOU1AO664SVDF4XM,Contoso Motors,2005,Automatic,193,2026-05-22,,True
2194,2194,GMBHTPISGX8T0NG40,Contoso Motors,2007,Automatic,194,2026-05-22,,True
2195,2195,MYQF3XTX0U9K2WGK1,Contoso Motors,2012,Automatic,283,2026-05-22,,True
2196,2196,1AH8QEMZ1RB61DP1U,Contoso Motors,2016,Automatic,116,2026-05-22,,True
2197,2197,K1R5DE2I2WD5PJUTX,Contoso Motors,2013,Automatic,286,2026-05-22,,True
2198,2198,RMHP66V75I4REDNGE,Contoso Motors,2007,Automatic,346,2026-05-22,,True
2199,2199,N8XWE4A743108HM48,Contoso Motors,2004,Automatic,465,2026-05-22,,True
